,cluster,artists,name,id
32593,60,['Frankie Avalon'],Venus,1odzZRPb3CvbIT2xU5vFma
32594,83,['Jackie Wilson'],To Be Loved,0CAzT38ct3vgDW3p6yIzUe
32595,83,['Harry Belafonte'],Island In The Sun,0dRcFOOCdwbEMFLeibJhxV
32596,87,['Ricky Nelson'],Lonesome Town,0SsYlkXxZ5vkWOTsKxMfMz
32597,29,['Nat King Cole'],Mona Lisa,3KC5yrPGuw8NFjtCBt5qOZ
32598,25,['Pat Boone'],April Love,5ax1MN2MGW0ZJXquCkpuLM
32599,68,['Peggy Lee'],Fever,3aPlQWU07jGgyHaBHVS5TS
32600,83,['The Platters'],I'll Never Smile Again,3q5sp47cS6OAebFsystUB7
32601,87,['Chet Baker'],I Get Along Without You Very Well (Except Sometimes) - Vocal Version,4gFlHAye7To29Fs4UszQUH
32602,81,['Johnny Mathis'],"A Certain Smile - From the 20th Century Fox Film ""A Certain Smile""",76eNJQoJmN4mfsUW0q8HPv
32603,84,['Johnnie Ray'],Just Walkin' in the Rain,6zahbizoDqcpCbXkDhe4Er
32604,87,['Nat King Cole'],Pretend,0nQq0gmq7gcOWyLGrtqu8Z
32605,14,['The Poni-Tails'],Born Too Late,3JebzygT2LJdcS24gfZ6ti
32606,29,['The Platters'],Prisoner Of Love,44i1lqENyhAqAi9IDJI0j4
32607,29,['Doris Day'],The Black Hills of Dakota,5LIHuXGT4XqIX6TR0MjXZR
32608,87,['Pat Boone'],Sugar Moon,5wA9Arn1DhtyyfdcT6c6jt
32609,81,['Connie Francis'],You're Gonna Miss Me,1yLsZ8fuQJqk2cm1VDWTGb
32610,29,['Frankie Laine'],I Believe,3FzkbFgVGdg4zqyCMzUPM7
32611,4,"['Elvis Presley', 'The Jordanaires']",Don't,4HVSaFbEwvptCAzLlOr2UZ
32612,84,['Patsy Cline'],Walkin' After Midnight,14t8pLQkLLskPriG8bs96b
32613,87,['The Everly Brothers'],Down In The Willow Garden,7F4z7VV5aVWX72YK4bM9HB
32614,83,['Frank Sinatra'],Mood Indigo - Remastered,2LuKtTtotMk41MxesmjCdR
32615,25,['Johnny Tillotson'],Why Do I Love You So,406RedcyUEOwpVQSM1cpsh
32616,83,['Malcolm Vaughan'],St Therese of the Roses,2uN8hMV4ZuAZdSx2z1G4Ob
32617,87,['Carmen McRae'],Ev'ry Time We Say Goodbye,6HuSgh4PeME56VMDrufHxo
32618,14,['Neil Sedaka'],You Mean Everything to Me,18YPNs20cBfgqkY8YCJlOH
32619,29,['Bobby Vinton'],Mr. Lonely,5KG2ahk1cONbHvg3dBdTbx
32620,5,['Conway Twitty'],It's Only Make Believe,1xVOttVNT27FBTD8iHjOfU
32621,77,['Paul Anka'],Put Your Head on My Shoulder,7eqNATKM78MkWP6aHGXHEV
32622,81,['Malcolm Vaughan'],My Special Angel,5gMys5AKf5PaAXeebvSJzS
32623,34,['Norman Wisdom'],Don't Laugh at Me ('Cause I'm a Fool),6VVqpLQDeyEwQd2NQrjQPN
32624,81,['Eddie Fisher'],Outside of Heaven,5me6syYRQFgzMXGV3sK9Nr
32625,71,['Pat Boone'],Don't Forbid Me,5XjPPdhCGeAEecJlxAJt3M
32626,34,['The Skyliners'],Since I Don't Have You,1vkbmoEPyp1MxrfWvmV5KD
32627,14,['Little Anthony & The Imperials'],Tears on My Pillow,07ePHsQ0SopWrnCbNjNC2D
32628,84,['The Platters'],Sixteen Tons,5K8vyssaOP8gltF0fGs8X1
32629,22,['The Beatles'],Yesterday - Remastered,1e0hllQ23AG0QGFgezgLOq
32630,39,['Percy Sledge'],When a Man Loves a Woman,51FpzuGkRYXFgsE2zXt9av
32631,83,['Etta James'],At Last - Single Version,0CmIALzGn4vHIHJG4n3Q4z
32632,81,['The Mamas & The Papas'],Dream A Little Dream Of Me - With Introduction,27hhIs2fp6w06N5zx4Eaa5
32633,34,['Bee Gees'],To Love Somebody,0mbS3VwRbO6HVBMPXnzOGA
32634,14,"['Frank Sinatra', 'Nancy Sinatra']",Somethin' Stupid,3cVWNLd0uEHkc2tnBoE3Ay
32635,5,['Dionne Warwick'],What the World Needs Now Is Love,4GipxMgLhzh1cFW5U1HH6t
32636,76,['Roberta Flack'],The First Time Ever I Saw Your Face,0SxFyA4FqmEQqZVuAlg8lf
32637,25,"['Patsy Cline', 'The Jordanaires']",Crazy - Single Version,3zpj9dvJABiyMrmLCPw6i8
32638,53,['Stevie Wonder'],A Place In The Sun,0tURbnatc9qCxlYpXuPK8I
32639,14,['The Everly Brothers'],All I Have to Do Is Dream,7dblNGnRXEBrVJunazs2U5
32640,64,['The Beach Boys'],Don't Worry Baby - Remastered 2001,1GLmaPfulP0BrfijohQpN5
32641,29,['The Righteous Brothers'],Unchained Melody,2qhASBzpbFhPRtrnZ5lLnz
32642,29,['Ray Charles'],Georgia on My Mind,4DEAiNBvq5yBy7NzpVc02h
32643,14,['Aretha Franklin'],You Send Me,4VijLEUxHEzbWKYL5u9wuN
32644,14,['Frank Sinatra'],Strangers In The Night,4yRPGDmtIWZjhIPcEvPxsF
32645,4,['Elvis Presley'],Are You Lonesome Tonight?,4xUqqie4bBKufHtlMuZS3k
32646,81,['Glen Campbell'],Wichita Lineman,3Iu3Son3ekg7w963I3OJFx
32647,53,['The Drifters'],Save the Last Dance for Me,391TUcoPonqYykPkSZ5Z9U
32648,35,['Stevie Wonder'],My Cherie Amour,6Udg88zGCFc2xA9M4EavzH
32649,39,['The Beatles'],Something - Remastered,7oSUp4yZ0FbuSvVmCxH2ty
32650,96,['The Mamas & The Papas'],California Dreamin',63rva3TBizr6x1Yp5uwKfD
32651,64,['Tom Jones'],Green Green Grass Of Home,5BFWQXNGPYadZxNKxY1UfU
32652,14,['The Temptations'],My Girl,6RrXd9Hph4hYR4bf3dbM6H
32653,96,['Frankie Valli'],Can't Take My Eyes off You,6ft9PAgNOjmZ2kFVP7LGqb
32654,46,['Ketty Lester'],Love Letters,770bUE65sXIhYuLNGm4CIL
32655,48,['Jimmy Ruffin'],What Becomes Of The Brokenhearted,7Bvap2GAW2DAyZ7EVUJpMO
32656,55,['Bobby Goldsboro'],Honey,7KkmPCj7Eh9tCD7bF5H2yh
32657,77,['Dionne Warwick'],Walk on By,3xsOtNxtBW0oTI1OWKAzTm
32658,44,['The Everly Brothers'],Crying in the Rain,3lWuagNhAzcqOikD5KnBku
32659,8,['Bee Gees'],Massachusetts (2008 Remastered LP Version),1mBPlknQe00PCd7R9g34ix
32660,29,['Tony Bennett'],I Left My Heart In San Francisco,3nr6QXimwd9K4hpuFdgr6N
32661,91,['Smokey Robinson & The Miracles'],The Tracks Of My Tears,7FwkoTz8Ic8C5YaE9XXGIU
32662,60,['The Drifters'],Up on the Roof,7cNRqg0lbiqBaGeOlA4AEU
32663,24,['Dusty Springfield'],Take Another Little Piece Of My Heart,0E4UBpsUOZ6Ic4SCxrXz1L
32664,34,['Sam Cooke'],A Change Is Gonna Come,0RFKuagqUgR4X8C1QneCCq
32665,84,['Peggy Lee'],Till There Was You - Remastered,0CczH75yFBo53bVqLRvYn4
32666,64,['Roy Orbison'],Only the Lonely,0PkBTqRtN25z3oKasWoKlj
32667,53,['The Mamas & The Papas'],"Monday, Monday - Single Version",3EFb1qDgIqf9MegIryKtDj
32668,88,['The Everly Brothers'],Love Hurts - Remastered Version,6hgY1l6EqrfrHRNrxwKRiK
32669,14,['Gerry & The Pacemakers'],Ferry Cross the Mersey - Stereo; 1997 Remaster,3NFScsiDPfCzKgQQUL0674
32670,29,['The Impressions'],People Get Ready,6AeG6jSoAVbmUFO6LyYmBf
32671,64,['Ben E. King'],Spanish Harlem,3UCmuRdeTriWgOZMEJsfqZ
32672,83,['Etta James'],A Sunday Kind Of Love,0zGLlXbHlrAyBN1x6sY0rb
32673,39,['Bee Gees'],Words,6oEyQSER3TyW92IJm61Fzk
32674,53,['Peggy Lee'],Sweet Happy Life,4QJ1F5dFjDTnoHgew9cdRr
32675,60,['Ben E. King'],Stand by Me,3SdTKo2uVsxFblQjpScoHy
32676,29,['Simon & Garfunkel'],Scarborough Fair / Canticle,3g2fYZW5v2od8KIF7VktT0
32677,29,['The Platters'],Harbor Lights,3bZGw3sNQ1rQoosJzr7G2e
32678,64,['Stevie Wonder'],"Yester-Me, Yester-You, Yesterday",0l9RGwc48deJ6j61KXAAvs
32679,13,['Dusty Springfield'],Wishin' And Hopin' - Stereo Version,4NAbnwBxeiFY714TBr3zBJ
32680,48,['The Everly Brothers'],Cathy's Clown - Remastered Album Version,27bw4i8LnECzVlbMZ4kFHw
32681,84,['Ricky Nelson'],I Will Follow You,4Y6pdMS2PwGshq1MYcJ9fC
32682,87,['Frank Sinatra'],It Was A Very Good Year,2MAMKyVDaei008snxzXzT8
32683,5,['The Walker Brothers'],Make It Easy On Yourself,4NhFqirjszwBSFdOG7swnf
32684,29,['Elvis Presley'],Can't Help Falling In Love,6sE53f6saWW6AwB5V8Z47U
32685,67,"['Diana Ross & The Supremes', 'The Temptations']",I'm Gonna Make You Love Me,3Rhxe6P1im82NFVkt9X2qZ
32686,29,['Dusty Springfield'],The Windmills Of Your Mind,3R8yWUufDclG1sVQgUpwzQ
32687,96,['Buddy Holly'],"(Ummmm, Oh Yeah) Dearest",6NDg4EyQE5lalcCEEpytsM
32688,34,['Dionne Warwick'],Anyone Who Had a Heart,39TZWNdXsPswryjMO3rIxr
32689,34,['Etta James'],Trust In Me,5Zu9mG353GB3p26t7M5AmR
32690,14,['Brian Hyland'],Sealed with a Kiss,4Kir60nu0v2dcBVSxVhCQc
32691,25,['Peggy Lee'],I Go To Sleep,3UeJfsP9KekC5VVvIZ0444
32692,71,['Dusty Springfield'],Spooky,3MtP9T0WF4xbIo8vqHYeXM
32693,88,['Simon & Garfunkel'],The Sound of Silence - Acoustic Version,5y788ya4NvwhBznoDIcXwK
32694,55,['Paul & Paula'],Hey Paula,50tTePJn69dlpGxVfWWHWM
32695,14,['Brenda Lee'],Emotions,60jQTAr2OkFcV4SWSRz3st
32696,84,['Bobby Vee'],More Than I Can Say,1t2zYsS4UgIkkuBgSe0fZt
32697,55,['The Rolling Stones'],Love In Vain - Remastered 2019,0mobySzkSudnm0PdUcOSWq
32698,83,['Etta James'],"Do Right Woman, Do Right Man",2mVp83pLkWJN03Ha8Txydf
32699,61,"['Marvin Gaye', 'Tammi Terrell']",Ain't Nothing Like The Real Thing,37soQoNhEEIrhhYgHWK1xU
32700,14,['The Delfonics'],La-La Means I Love You,58CUIzSxNpQUFvTCd8tntH
32701,91,['The Beach Boys'],"Caroline, No - Mono / Remastered",5RSQKtG1KNwrzFMEePpjt6
32702,67,['Smokey Robinson & The Miracles'],You've Really Got A Hold On Me,1vG906bxMqUVufJoLSF4rV
32703,29,['The Impressions'],For Your Precious Love,4HiOvJ1lASRijDaaqtZQ9N
32704,14,['The Temptations'],I Wish It Would Rain,6ePg7Gsej17RfQQKjsY0rf
32705,34,['Etta James'],All I Could Do Was Cry,7Ca3Zb8wejNYCoei3tlJ9e
32706,40,['Lesley Gore'],You Don't Own Me,5E1pngWasYW2Y6OjV6WMUs
32707,39,['Sam & Dave'],When Something Is Wrong with My Baby,6C0v3MKZdb8TQMlcCIupd7
32708,83,['Bobby Vinton'],Mr. Lonely,6x8xIapc9xcZlJ9HpCkrm9
32709,87,['The Fleetwoods'],Runaround,4yWlf1jgRtN25PrbwVwifd
32710,14,['The Marvelettes'],Forever,3s2inuLbQQZ7z1GJrdlQr6
32711,28,['The Impressions'],Fool for You,7ppPgpUdNPbHhuqYwN2SXu
32712,25,['The Beatles'],Blackbird - Remastered,4Z92RMiyJpUrApZi3LtpJ6
32713,23,['The Elgins'],Darling Baby - Mono,66EcsKLusAz7ydla0ENGkg
32714,23,"['Elton John', 'George Michael']",Don't Let The Sun Go Down On Me - Live At Wembley Arena / 1991,5X5jeTWAS0zzm4VN3lvqGH
32715,64,['Take That'],Back for Good - Radio Mix,24fQpRwKFkC3Fe8QtvvrNw
32716,24,"['Bryan Adams', 'Melanie C']",When You're Gone,7p9dd71JR2ucoAuO1Sy0VZ
32717,91,['Wet Wet Wet'],"Love Is All Around - From ""Four Weddings and a Funeral"" Original Motion Picture Soundtrack",1zdGSzFBBjrFBKftLesPeH
32718,24,['M People'],Search for the Hero,0S3lkTTNyCASdCARC4A5cu
32719,11,['George Michael'],Freedom! '90 - Remastered,4dT3qLUU6fFUmomLzk2cUA
32720,45,['Lighthouse Family'],High,1KP6ieHBqTmEjqLy75gAEn
32721,99,['The Cure'],Friday I'm In Love,20CNpCKq1oTdvekXaboyeq
32722,95,['Texas'],Say What You Want,4MIB4aXVS0M0KNVcbQlyOP
32723,95,['Simply Red'],Stars,75CgD6l7K4qMzZrn4CbZqz
32724,68,['The Beautiful South'],Rotterdam (Or Anywhere),7BZLNqU7zChzcnSo6ETJ5l
32725,45,['Heather Small'],Proud,6mn15kWtqGdQtBYIx9L3Kc
32726,8,['Elton John'],Something About The Way You Look Tonight,3cqxioW7XWzqo5j82A3ob7
32727,74,['Lighthouse Family'],Lifted,6m5WoSNK4xfouVLqkfuRpH
32728,88,['The Beautiful South'],Song For Whoever - Single Version,1zb6cUXJ1RtnOrtn3dgo6h
32729,4,['Bruce Springsteen'],Secret Garden,7fyo8M3HAdhU1XTfLH05al
32730,74,['Zoe Mazah'],Sunshine On a Rainy Day,6p2XXeslyqOvCgiv2SK90E
32731,70,['The Cranberries'],Dreams,0md12GKBGH8ZuLG2fTfGUz
32732,52,['Boyzone'],Picture Of You,2JClc42mPFXhe5gkTI1ONq
32733,88,['Bruce Springsteen'],Streets of Philadelphia - Single Edit,0oVSvrU612xkj7vbvbUAT2
32734,8,"[""Sinéad O'Connor""]",Nothing Compares 2 U,6QYH8cjdC23Qt2HT4UtycH
32735,74,['Lighthouse Family'],Ocean Drive,5WjvNVcZmAHah5q1oaxMNE
32736,53,['Roxette'],"It Must Have Been Love - From the Film ""Pretty Woman""",6qB7YcFpeBEQa0D6QO482y
32737,67,['Boyzone'],No Matter What,5x0rQU3Bd0ZlH2OiIvZQFz
32738,54,"['Eternal', 'Bebe Winans']",I Wanna Be the Only One (feat. Bebe Winans),0XvOoNb9zZOwFIOM0mwbiq
32739,67,['David Gray'],Babylon,5jLqVCGlKNYrLqCA1Qy4FV
32740,55,['Alanis Morissette'],Ironic,29YBihzQOmat0U74k4ukdx
32741,83,['The Corrs'],Runaway,6csX1JjmeoLhGqMBXGnZF0
32742,96,['The Beautiful South'],Don't Marry Her,20abcpNIRjDmyFoAbFozil
32743,7,['Simply Red'],Fairground,3lghqWELEWj9yEPvme7c4W
32744,70,['Babybird'],You're Gorgeous,0yJiIt4icur8txxfLRDJZK
32745,95,['The Corrs'],So Young,1vpFjf7k2b6TOfeuVrp4vG
32746,55,['Scarlet'],Independent Love Song,5OWngYysEOZ5V2j0bsSpps
32747,77,['Wilson Phillips'],Hold On,4VZDv8sASBS8UruUBGTFdk
32748,40,['Meat Loaf'],"I'd Do Anything For Love (But I Won't Do That) - Live From The Beacon Theatre, New York, U.S.A./1995",6fqLce5TNAmNgbFwXD2DdG
32749,45,['Charles & Eddie'],Would I Lie To You?,62R1MRux3R0v2cngA2xdJn
32750,39,['Elvis Costello'],She,6OguEkETIgjJs48LKaOjdZ
32751,64,['Richard Marx'],Hazard,6aILdORvFPD0mO7y5q8O1t
32752,77,['R.E.M.'],Nightswimming,2xLSFrm2oBeMtBMjlAoZSC
32753,52,['Toploader'],Dancing in the Moonlight,2oDIQJdfIbTbPZev1OKtRT
32754,54,['Van Morrison'],Real Real Gone,3yzC7gEJhPhc5roxBPQuIT
32755,93,['Boyzone'],Love Me For A Reason,3v5u9UEoVlQpmSSVfYpbGd
32756,50,['Sixpence None The Richer'],Kiss Me,7FrMtidZwT7Q8vKNgR96Q6
32757,81,['Paul Weller'],You Do Something To Me,6hKi7fbGQu9gqfgc6TTeX9
32758,74,['R.E.M.'],Shiny Happy People,3sw1PM6wj5aUq3kDrHJsk8
32759,93,['Billie Myers'],Kiss The Rain,0cCbK9QWZXDLc8a6hTI7Eb
32760,13,['Londonbeat'],I've Been Thinking About You,3zjZaGqcepRo80Btq4C1x0
32761,24,['Eagle-Eye Cherry'],Save Tonight,2hdhm6piUJnmKXmEmskXCg
32762,77,"['Bruce Hornsby', 'The Range']",The Way It Is,6V50MyHPGhEmwYu0Wdyf0t
32763,88,['Carly Simon'],Coming Around Again,4YVjOnSTkv0ZVdgI6sS7Wb
32764,39,['Van Morrison'],Have I Told You Lately,1VsGYaCBFjCVudtX9IGqDg
32765,55,['Crowded House'],Don't Dream It's Over,4rr67zXmEYf9ykLigeEsbv
32766,23,['The Waterboys'],The Whole of the Moon,11zWfCQaGkXJ9uIXROr4pa
32767,64,['Eric Carmen'],Hungry Eyes,25BxqC9Yo7TQ175DLAyMJs
32768,8,['Spandau Ballet'],Through the Barricades,4c65AfKNelFDjlcVPKtgJX
32769,74,['Bruce Springsteen'],Hungry Heart,1KsI8NEeAna8ZIdojI3FiT
32770,67,['Chris de Burgh'],The Lady In Red,1523Yp80GgISzfWgBisj1l
32771,64,['Elton John'],Nikita,5lBI9isMBEHRn5Wxde058W
32772,24,['Simple Minds'],Alive And Kicking,3yD272quA0vqP500G8qEX5
32773,57,['Roxy Music'],Avalon,7iWIdiJlKvJ4PjFYVrWLUU
32774,84,['Bruce Springsteen'],I'm On Fire,4bSWx86yHmy6OOMsQPU60F
32775,26,['Elton John'],I Guess That's Why They Call It The Blues,39vhxfS20BvWseZh9ldlJO
32776,29,['Cyndi Lauper'],True Colors,2A6yzRGMgSQCUapR2ptm6A
32777,50,['INXS'],Never Tear Us Apart,3pyTksNccLM1jRvzQ4zTke
32778,35,['Phil Collins'],I Wish It Would Rain Down - 2016 Remaster,1wNd3wRr4v3y0Az69d3ZLT
32779,39,['U2'],With Or Without You - Remastered,4kAJawkLZj4Q7N5521ofP6
32780,77,['Dire Straits'],Romeo And Juliet,2fF7mQOxo1SZuIMHTQgQD8
32781,8,"['Patrick Swayze', 'Wendy Fraser']",She's Like the Wind,3d4I2tQUz16S8gesU2pLSM
32782,1,['Feargal Sharkey'],A Good Heart,4umQbcdBF3YVsNBvvnFLiX
32783,22,['Elton John'],Blue Eyes - Remastered 2003,1rUu58wEd44nEzIbF2CYil
32784,60,['Steve Winwood'],Valerie,5ZOUxrcH0VVDgTshD5QJri
32785,51,['John Waite'],Missing You,2Hw5F4S5TFmrpBoWXc2Awx
32786,24,['Fleetwood Mac'],Little Lies,5uw9UIOXj6R8pOwXte8F5h
32787,73,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",I Saved the World Today,5B7LhS5QS3KvttcR165Dgv
32788,67,['Alannah Myles'],Black Velvet,1KU5EHSz04JhGg3rReGJ0N
32789,45,['Fleetwood Mac'],Big Love - 2017 Remaster,0hOA8SoraNo2ZP1amtVYnY
32790,81,['Jim Diamond'],I Should Have Known Better,4yRsghKjADkP6Hhf1YsiLH
32791,67,['Paul Young'],Wherever I Lay My Hat (That's My Home),3yzM3pkIF5rlllUAAhFPx7
32792,96,['Roxy Music'],Oh Yeah!,1ApsBaz9fpPptVZxgqtOy3
32793,39,['U2'],All I Want Is You,2F5tgXiDQ5TiwygBfVDg8O
32794,7,['Wet Wet Wet'],Angel Eyes (Home And Away),47DUurR2kokVey9ItbaPuf
32795,49,['Dire Straits'],Why Worry?,0NL5lqKSd0obXvKwfvyTKw
32796,81,['Culture Club'],Victims - 2002 Mix,7Fvd99niN50w4auw0MOTqK
32797,44,['Phil Collins'],Another Day in Paradise - 2016 Remaster,1NCuYqMc8hKMb4cpNTcJbD
32798,55,['Simple Minds'],Belfast Child - Remastered 2002,3fKDSSIgOngs8YYzFJO6eD
32799,67,['Texas'],I Don't Want A Lover,26wqIUptf8HaWyESxVNuHr
32800,60,['ABBA'],One Of Us,1GIH43Iy0VhhJ7a00wRy25
32801,5,['Billy Ocean'],Suddenly,65h7Qhxl2WfW31Bl6sjWAI
32802,71,['The Police'],Every Breath You Take - Remastered 2003,5C0LFQARavkPpn7JgA4sLk
32803,68,['George Michael'],Father Figure - Remastered,0L0T4tMAaGqLgIVj1MOj9t
32804,13,['Paul Young'],Love of the Common People,6cARFkZxx2JR3JlvDzeLZc
32805,67,['Elton John'],Sacrifice,0yhDca7Z4TOiEejtAx6R3g
32806,39,['Mr. Mister'],Broken Wings,63nVsCAdxu9OdeRhe58wiE
32807,87,['Clannad'],Theme from Harry's Game - Remastered,2hcxPnu5RljXH0eMOtctuF
32808,55,['Jennifer Rush'],The Power of Love,18DfMhEx4ddoreHrvZDF6Q
32809,11,"['Elton John', 'Kiki Dee']",Don't Go Breaking My Heart,5nPdMALTEd7HOjn16oNf2X
32810,38,['The Doobie Brothers'],Listen to the Music,2fja4gHzPsIXiK4bMeU0hN
32811,53,['Fleetwood Mac'],Dreams,703BT1NQsfIwPFv8MXQ47m
32812,24,['George Harrison'],My Sweet Lord,1chu8wc9zbNqTQ2ahROys1
32813,67,['Commodores'],Easy,1DnSZ9M8uvX0UebR3dmBNI
32814,95,"['Suzi Quatro', 'Chris Norman']",Stumblin' In,2NKZe36oAGEpBx26OoBFLj
32815,31,['Daryl Hall & John Oates'],Rich Girl,0qRR9d89hIS0MHRkQ0ejxX
32816,51,['Redbone'],Come and Get Your Love - Single Version,7GVUmCP00eSsqc4tzj1sDD
32817,13,['Neil Diamond'],Forever In Blue Jeans,1HNVGw472sKr3TeiECwmIH
32818,67,['Elton John'],Rocket Man (I Think It's Going To Be A Long Long Time),2zvot9pY2FNl1E94kc4K8M
32819,74,['Stevie Wonder'],Superstition - Single Version,300RfAPZ57B0y6YYj9n6DN
32820,92,['Rupert Holmes'],Escape (The Pina Colada Song),5I9zIwGB6f0edpjO5oX2b9
32821,95,['Lynyrd Skynyrd'],Sweet Home Alabama,4X1LS2LEYxKdlvHq5oZesi
32822,91,"[""Gilbert O'Sullivan""]",Alone Again (Naturally),6vuEG9sZtC4W2zT64f7zLF
32823,74,['Albert Hammond'],It Never Rains in Southern California,7L90r3lNr4EhK5KOGTpi1b
32824,99,['Supertramp'],Give A Little Bit,1XDgeeNIbwXobo7EkcLa2u
32825,4,['Bill Withers'],Lean on Me,20kN7bu0HMO8rIVY6tEytW
32826,91,['John Denver'],"Take Me Home, Country Roads",1YYhDizHx7PnDhAhko6cDS
32827,60,['10cc'],Dreadlock Holiday,5SI6jYhKUWm1qnaheTm4Zw
32828,84,['Al Green'],Let's Stay Together,3QEkTxcsLUPfE33cRZ4y2K
32829,61,['King Harvest'],Dancing In The Moonlight,55GxhCTq6SY3tFTVh7z1nR
32830,68,['Exile'],Kiss You All Over,3FGcQkWQlkeB82RdZwlw8V
32831,54,['Dr. Hook'],When You're In Love With A Beautiful Woman,1UiKUFbCfgbVjwY8W657Pv
32832,58,['Bob Marley & The Wailers'],Jamming,6gOirCUz62z0mFhCJ6P5KC
32833,81,['Yusuf / Cat Stevens'],Father And Son,19slC7k8bsPOAKDjHYLU2W
32834,64,['Starland Vocal Band'],Afternoon Delight,5Yq58BC5k14EVUJ63cmg8g
32835,88,['Bread'],Make It with You,11gfsr13S8qsfN48IILcHU
32836,25,['Eric Clapton'],Wonderful Tonight,4qmHeQBYieqj3VMAPascsE
32837,45,['Elvin Bishop'],Fooled Around And Fell In Love,6BJTagJUFeUxHpVWxTmatw
32838,86,['Jean Knight'],Mr. Big Stuff,08013W2oJiJ3FcVq24hjXO
32839,84,['Johnny Nash'],I Can See Clearly Now,30SCXVFyQGOFMdKnbgJS18
32840,51,['David Bowie'],Golden Years,0gOx4r5a1KkRTZ4uZDilrb
32841,64,['Kenny Rogers'],The Gambler,5KqldkCunQ2rWxruMEtGh0
32842,92,['Andy Kim'],Rock Me Gently,2qh2VGAOYFXLsMbdATRf6w
32843,1,['ABBA'],Take A Chance On Me,4bykJp7dORR4GoLCZiQbU0
32844,24,['The Pointer Sisters'],Fire,65lHwG8JFJs67PnOUhCYPq
32845,68,['Marshall Hain'],Dancing in the City,4MVhYm4LCenxBIZKrT5CAc
32846,55,['Barry Manilow'],Mandy,3PL7ESy586g34Pp0ycijrG
32847,91,['Jim Croce'],I'll Have To Say I Love You In A Song,55KKzF53NXeY7neYbd8wz5
32848,38,['The Staple Singers'],I'll Take You There,4j0M3v7GPijfIrzjN8QcuK
32849,64,['Captain & Tennille'],Love Will Keep Us Together,10pcZvQ4QTKeHRvTUAeHVD
32850,64,['Christie'],Yellow River,4VnzKUBMB6cvog8Jvv1few
32851,61,['Terry Jacks'],Seasons in the Sun (Remastered),1qalZDGsppO8FEpohuII6v
32852,77,['Carole King'],I Feel the Earth Move,1BWsOxeMx83OrKGCV4gxly
32853,84,['The Detroit Emeralds'],Feel The Need In Me,2AhrNgJ3HqE2FhYJwdGUye
32854,38,"['The Sutherland Brothers', 'Quiver', 'Ron Albert', 'Howle Albert']",Arms of Mary,6287Wj4s5fDLLxZPQFCwZq
32855,38,['Lynn Anderson'],Rose Garden,5TBn5BUiC731JytZDUZZmp
32856,84,['Bill Withers'],Grandma's Hands,1qfDfZAvrkSAFrAR2FTQDv
32857,34,['Dr. Hook'],Sylvia's Mother,4hLk7Bjz1XJWNDiqovvgBW
32858,87,['Carpenters'],We've Only Just Begun,7nXZCcFAy1oCKQG2SqLszv
32859,53,['Aretha Franklin'],Don't Play That Song,4M1zcX803dgkDkISHZDPYi
32860,14,['The Main Ingredient'],Everybody Plays the Fool,3DkqEHCCqlkknDfksHWWu0
32861,64,['Bay City Rollers'],Bye Bye Baby,7wC5vOh3fQibFYWjCIotKw
32862,54,['Edison Lighthouse'],Love Grows (Where My Rosemary Goes),6hFAaTvtzYDkng1T5K4XLB
32863,84,['Dean Martin'],Memories Are Made Of This,4h0igWYayzteBtSNpWYQ9h
32864,14,['The Everly Brothers'],All I Have to Do Is Dream - Single Version; 2006 Remaster,76HnRI6IQX4YHzYTgcM0RV
32865,61,['Fats Domino'],Blueberry Hill - Remastered 2002,2NkAoxQOr6MGdMB5JDTU81
32866,87,['Debbie Reynolds'],Tammy,5aumFAJ6QzEy8Sm9fluanc
32867,40,['Doris Day'],"Whatever Will Be, Will Be (Que Sera, Sera) - Single Version",3Dnv944x31XU4FFMlkfnWN
32868,83,"['Perry Como', 'Mitchell Ayres & His Orchestra', 'The Ray Charles Singers']",Magic Moments (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),165n9dxHacuguzneup0HXQ
32869,61,['The Everly Brothers'],('Til) I Kissed You,2erTdgDOZmjJNaNhjhWXhJ
32870,34,['The Platters'],Twilight Time,1tu5rCtK0jCLMeoWCYnttf
32871,29,"['Bing Crosby', 'Grace Kelly']",True Love,7fFBLMq8tiwawU2vtJwrVb
32872,60,['Buddy Holly'],It Doesn't Matter Anymore,00S7zXnfMD9JSImK37XjYd
32873,25,"['Dean Martin', 'Dick Stabile And His Orchestra']",That's Amore,3x6wVKXfCm85Pw7gYo0rqq
32874,14,['Frankie Laine'],High Noon (Do Not Forsake Me),2KA7Kytj9Ahdb6tX74EJJ3
32875,34,['The Platters'],The Great Pretender - Single Version,7DPxY0fRDRHeWRtLZZoOyt
32876,91,['The Everly Brothers'],Bye Bye Love,0xK34uEDBKa9ZzJ6kelLJE
32877,60,['Johnnie Ray'],Just Walkin' in the Rain,5zIrB8lgWBmhHeV00mCN75
32878,84,['Ricky Nelson'],Poor Little Fool,1ugZWl7RmEq95dea9hqorZ
32879,87,['Pat Boone'],April Love,6ENruU27Q3nu1z3RaN9mfM
32880,84,['Tommy Edwards'],It's All In The Game,394NjJrTCSRmOzrUugwJz0
32881,4,['Frankie Laine'],I Believe,049uxirFkHOefJ0yqPW8Kk
32882,88,['Dean Martin'],Volare (Nel Blu Di Pinto Di Blu) - Remastered,5OkKOkdVTKFrYi6GWXkMzR
